CD_MUN,NM_MUN,CNAE_section,MPI
4321667,Três Cachoeiras,Outras atividades de servicos,0.11441513789014088
4321709,Três Coroas,Outras atividades de servicos,0.6665480969731442
4321808,Três de Maio,Outras atividades de servicos,0.15292257186532007
4321832,Três Forquilhas,Outras atividades de servicos,0.16863694601995913
4321857,Três Palmeiras,Outras atividades de servicos,0.11165368101884196
4321907,Três Passos,Outras atividades de servicos,0.07628351179980863
4321956,Trindade do Sul,Outras atividades de servicos,0.09458747983991529
4322004,Triunfo,Outras atividades de servicos,0.528871020117867
4322103,Tucunduva,Outras atividades de servicos,0.15297963832842615
4322152,Tunas,Outras atividades de servicos,0.11596881146891155
4322186,Tupanci do Sul,Outras atividades de servicos,0.10752946510910602
4322202,Tupanciretã,Outras atividades de servicos,0.08688499151992651
4322251,Tupandi,Outras atividades de servicos,0.8213084822191725
4322301,Tuparendi,Outras atividades de servicos,0.20118952606979376
4322327,Turuçu,Outras atividades de servicos,0.08604306917442102
4322343,Ubiretama,Outras atividades de servicos,0.11493132639539087
4322350,União da Serra,Outras atividades de servicos,0.23099352361752998
4322376,Unistalda,Outras atividades de servicos,0.040557252590819416
4322400,Uruguaiana,Outras atividades de servicos,0.010684356379434152
4322509,Vacaria,Outras atividades de servicos,0.12352843436950497
4322525,Vale Verde,Outras atividades de servicos,0.2937211574694307
4322533,Vale do Sol,Outras atividades de servicos,0.1776694810374603
4322541,Vale Real,Outras atividades de servicos,0.863463413270259
4322558,Vanini,Outras atividades de servicos,0.20336399753295878
4322608,Venâncio Aires,Outras atividades de servicos,0.2872776093054065
4322707,Vera Cruz,Outras atividades de servicos,0.8336143497603264
4322806,Veranópolis,Outras atividades de servicos,0.38302876496341703
4322855,Vespasiano Corrêa,Outras atividades de servicos,0.30660120472036373
4322905,Viadutos,Outras atividades de servicos,0.15590866965106492
4323002,Viamão,Outras atividades de servicos,1.7243420037034416
4323101,Vicente Dutra,Outras atividades de servicos,0.06565368464700201
4323200,Victor Graeff,Outras atividades de servicos,0.2594878169362207
4323309,Vila Flores,Outras atividades de servicos,0.48437773614514135
4323358,Vila Lângaro,Outras atividades de servicos,0.2423977102114624
4323408,Vila Maria,Outras atividades de servicos,0.32077378825801195
4323457,Vila Nova do Sul,Outras atividades de servicos,0.053190376530604426
4323507,Vista Alegre,Outras atividades de servicos,0.16837601824425358
4323606,Vista Alegre do Prata,Outras atividades de servicos,0.3034618221858874
4323705,Vista Gaúcha,Outras atividades de servicos,0.07730879898047423
4323754,Vitória das Missões,Outras atividades de servicos,0.09381602768314504
4323770,Westfália,Outras atividades de servicos,0.7033380152830789
4323804,Xangri-lá,Outras atividades de servicos,0.5438368440652463
4300034,Aceguá,Saude humana e servicos sociais,0.007919243661711374
4300059,Água Santa,Saude humana e servicos sociais,0.0812505034105871
4300109,Agudo,Saude humana e servicos sociais,0.029496250937386077
4300208,Ajuricaba,Saude humana e servicos sociais,0.049448155216739766
4300307,Alecrim,Saude humana e servicos sociais,0.02038715810092746
4300406,Alegrete,Saude humana e servicos sociais,0.0059747010218332095
4300455,Alegria,Saude humana e servicos sociais,0.06048279764512318
4300471,Almirante Tamandaré do Sul,Saude humana e servicos sociais,0.05866289251113531
4300505,Alpestre,Saude humana e servicos sociais,0.023119573440623317
4300554,Alto Alegre,Saude humana e servicos sociais,0.06071780795992263
4300570,Alto Feliz,Saude humana e servicos sociais,0.2416265571544916
4300604,Alvorada,Saude humana e servicos sociais,1.5320418200535793
4300638,Amaral Ferrador,Saude humana e servicos sociais,0.029913523011073157
4300646,Ametista do Sul,Saude humana e servicos sociais,0.03154010633084015
4300661,André da Rocha,Saude humana e servicos sociais,0.07393564052668705
4300703,Anta Gorda,Saude humana e servicos sociais,0.0743397380590336
4300802,Antônio Prado,Saude humana e servicos sociais,0.11253908470451833
4300851,Arambaré,Saude humana e servicos sociais,0.04549858279305696
4300877,Araricá,Saude humana e servicos sociais,0.2653927747447451
4300901,Aratiba,Saude humana e servicos sociais,0.04005953676199026
4301008,Arroio do Meio,Saude humana e servicos sociais,0.37213957557605554
4301057,Arroio do Sal,Saude humana e servicos sociais,0.031947489339121504
4301073,Arroio do Padre,Saude humana e servicos sociais,0.028488851410741048
4301107,Arroio dos Ratos,Saude humana e servicos sociais,0.17234602904979937
4301206,Arroio do Tigre,Saude humana e servicos sociais,0.03513358718562471
4301305,Arroio Grande,Saude humana e servicos sociais,0.010272917162793254
4301404,Arvorezinha,Saude humana e servicos sociais,0.059551894092216215
4301503,Augusto Pestana,Saude humana e servicos sociais,0.06363413010534873
4301552,Áurea,Saude humana e servicos sociais,0.05619634844570993
4301602,Bagé,Saude humana e servicos sociais,0.009640937918729655
4301636,Balneário Pinhal,Saude humana e servicos sociais,0.04119066197212432
4301651,Barão,Saude humana e servicos sociais,0.27727536701792355
4301701,Barão de Cotegipe,Saude humana e servicos sociais,0.1174770490025383
4301750,Barão do Triunfo,Saude humana e servicos sociais,0.08491010304200003
4301800,Barracão,Saude humana e servicos sociais,0.025388126454325508
4301859,Barra do Guarita,Saude humana e servicos sociais,0.021817775246991574
4301909,Barra do Ribeiro,Saude humana e servicos sociais,0.3038475648590029
4301925,Barra do Rio Azul,Saude humana e servicos sociais,0.053810107607939334
4301958,Barra Funda,Saude humana e servicos sociais,0.06073790487996348
4302006,Barros Cassal,Saude humana e servicos sociais,0.042957341714446616
4302105,Bento Gonçalves,Saude humana e servicos sociais,0.19841518595059598
4302154,Boa Vista das Missões,Saude humana e servicos sociais,0.043025098981271555
4302204,Boa Vista do Buricá,Saude humana e servicos sociais,0.06054070959664695
4302220,Boa Vista do Cadeado,Saude humana e servicos sociais,0.05132984250073822
4302238,Boa Vista do Incra,Saude humana e servicos sociais,0.03976736635546936
4302253,Boa Vista do Sul,Saude humana e servicos sociais,0.1688711661691803
4302303,Bom Jesus,Saude humana e servicos sociais,0.02750808342052632
4302352,Bom Princípio,Saude humana e servicos sociais,0.2372272709305261
4302378,Bom Progresso,Saude humana e servicos sociais,0.044419817383032245
4302402,Bom Retiro do Sul,Saude humana e servicos sociais,0.15361688077675115
4302451,Boqueirão do Leão,Saude humana e servicos sociais,0.054414940606488146
4302501,Bossoroca,Saude humana e servicos sociais,0.01581273792858502
4302584,Bozano,Saude humana e servicos sociais,0.07305583049320187
4302600,Braga,Saude humana e servicos sociais,0.04113333602627044
4302659,Brochier,Saude humana e servicos sociais,0.17413704152875842
4302709,Butiá,Saude humana e servicos sociais,0.08200915424673832
4302808,Caçapava do Sul,Saude humana e servicos sociais,0.0162814346590971
4302907,Cacequi,Saude humana e servicos sociais,0.011241729289664484
4303004,Cachoeira do Sul,Saude humana e servicos sociais,0.029111731208425775
4303103,Cachoeirinha,Saude humana e servicos sociais,1.4384005283815702
4303202,Cacique Doble,Saude humana e servicos sociais,0.05419947001644171
4303301,Caibaté,Saude humana e servicos sociais,0.03059324808202816
4303400,Caiçara,Saude humana e servicos sociais,0.05147333902857491
4303509,Camaquã,Saude humana e servicos sociais,0.0373918137264894
4303558,Camargo,Saude humana e servicos sociais,0.08758283372541953
4303608,Cambará do Sul,Saude humana e servicos sociais,0.027414308775295344
4303673,Campestre da Serra,Saude humana e servicos sociais,0.08162087123522449
4303707,Campina das Missões,Saude humana e servicos sociais,0.029276044666330207
4303806,Campinas do Sul,Saude humana e servicos sociais,0.0487757181338809
4303905,Campo Bom,Saude humana e servicos sociais,0.5617262644037141
4304002,Campo Novo,Saude humana e servicos sociais,0.04089035089418937
4304101,Campos Borges,Saude humana e servicos sociais,0.04509737521761326
4304200,Candelária,Saude humana e servicos sociais,0.04450844322667116
4304309,Cândido Godói,Saude humana e servicos sociais,0.03250825065485035
4304358,Candiota,Saude humana e servicos sociais,0.010007853318679868
4304408,Canela,Saude humana e servicos sociais,0.16774430935008985
4304507,Canguçu,Saude humana e servicos sociais,0.019784011971212514
4304606,Canoas,Saude humana e servicos sociais,1.4752454199833978
4304614,Canudos do Vale,Saude humana e servicos sociais,0.07305096550533952
4304622,Capão Bonito do Sul,Saude humana e servicos sociais,0.03698524043021185
4304630,Capão da Canoa,Saude humana e servicos sociais,0.06622000011486469
4304655,Capão do Cipó,Saude humana e servicos sociais,0.01635128639755847
4304663,Capão do Leão,Saude humana e servicos sociais,0.06643244581183286
4304671,Capivari do Sul,Saude humana e servicos sociais,0.07156577986459443
4304689,Capela de Santana,Saude humana e servicos sociais,0.3738722639072801
4304697,Capitão,Saude humana e servicos sociais,0.12545225640776075
4304705,Carazinho,Saude humana e servicos sociais,0.06390648430560787
4304713,Caraá,Saude humana e servicos sociais,0.08071032077685479
4304804,Carlos Barbosa,Saude humana e servicos sociais,0.38237930027707007
4304853,Carlos Gomes,Saude humana e servicos sociais,0.0441493924001593
4304903,Casca,Saude humana e servicos sociais,0.07015094722276487
4304952,Caseiros,Saude humana e servicos sociais,0.0515932200135731
4305009,Catuípe,Saude humana e servicos sociais,0.060489891908655856
4305108,Caxias do Sul,Saude humana e servicos sociais,0.1120428136874218
4305116,Centenário,Saude humana e servicos sociais,0.0514600960407697
4305124,Cerrito,Saude humana e servicos sociais,0.03601808904147468
4305132,Cerro Branco,Saude humana e servicos sociais,0.037712726939850456
4305157,Cerro Grande,Saude humana e servicos sociais,0.040159112498199936
4305173,Cerro Grande do Sul,Saude humana e servicos sociais,0.06523700908033599
4305207,Cerro Largo,Saude humana e servicos sociais,0.026503179537510364
4305306,Chapada,Saude humana e servicos sociais,0.048783579626924076
4305355,Charqueadas,Saude humana e servicos sociais,0.32454659738720415
4305371,Charrua,Saude humana e servicos sociais,0.07191648689505736
4305405,Chiapetta,Saude humana e servicos sociais,0.04120496283996285
4305439,Chuí,Saude humana e servicos sociais,0.00914464791908857
4305447,Chuvisca,Saude humana e servicos sociais,0.0508848098592465
4305454,Cidreira,Saude humana e servicos sociais,0.044322612537057444
4305504,Ciríaco,Saude humana e servicos sociais,0.07199666113787817
4305587,Colinas,Saude humana e servicos sociais,0.2054849736487936
4305603,Colorado,Saude humana e servicos sociais,0.07474260419010983
4305702,Condor,Saude humana e servicos sociais,0.07893747060638369
4305801,Constantina,Saude humana e servicos sociais,0.04121716437547278
4305835,Coqueiro Baixo,Saude humana e servicos sociais,0.08241690349421382
4305850,Coqueiros do Sul,Saude humana e servicos sociais,0.06608404445677692
4305871,Coronel Barros,Saude humana e servicos sociais,0.0684289086599839
4305900,Coronel Bicaco,Saude humana e servicos sociais,0.03704287653789754
4305934,Coronel Pilar,Saude humana e servicos sociais,0.16928080548887964
4305959,Cotiporã,Saude humana e servicos sociais,0.11621261998299995
4305975,Coxilha,Saude humana e servicos sociais,0.11964070638706595
4306007,Crissiumal,Saude humana e servicos sociais,0.036365806708227116
4306056,Cristal,Saude humana e servicos sociais,0.03412528338666043
4306072,Cristal do Sul,Saude humana e servicos sociais,0.044020100450161394
4306106,Cruz Alta,Saude humana e servicos sociais,0.0320105084054078
4306130,Cruzaltense,Saude humana e servicos sociais,0.05115313110737145
4306205,Cruzeiro do Sul,Saude humana e servicos sociais,0.4207868271366953
4306304,David Canabarro,Saude humana e servicos sociais,0.0781802739754867
4306320,Derrubadas,Saude humana e servicos sociais,0.02429636394968799
4306353,Dezesseis de Novembro,Saude humana e servicos sociais,0.025461988986818885
4306379,Dilermando de Aguiar,Saude humana e servicos sociais,0.021763100432045344
4306403,Dois Irmãos,Saude humana e servicos sociais,0.3776759686587193
4306429,Dois Irmãos das Missões,Saude humana e servicos sociais,0.03568247859513845
4306452,Dois Lajeados,Saude humana e servicos sociais,0.09511871824596035
4306502,Dom Feliciano,Saude humana e servicos sociais,0.03927679435570766
4306551,Dom Pedro de Alcântara,Saude humana e servicos sociais,0.0357592935468698
4306601,Dom Pedrito,Saude humana e servicos sociais,0.00750510157068548
4306734,Doutor Maurício Cardoso,Saude humana e servicos sociais,0.04203298520987918
4306759,Doutor Ricardo,Saude humana e servicos sociais,0.08603453349878525
4306767,Eldorado do Sul,Saude humana e servicos sociais,0.2048300375647618
4306809,Encantado,Saude humana e servicos sociais,0.1270799881468153
4306908,Encruzilhada do Sul,Saude humana e servicos sociais,0.02859779218786709
4306924,Engenho Velho,Saude humana e servicos sociais,0.04595322140218327
4306957,Entre Rios do Sul,Saude humana e servicos sociais,0.03589576398436866
4306973,Erebango,Saude humana e servicos sociais,0.0949303124690723
4307005,Erechim,Saude humana e servicos sociais,0.03867278077842345
4307054,Ernestina,Saude humana e servicos sociais,0.07696111774200934
4307104,Herval,Saude humana e servicos sociais,0.010420167449777014
4307203,Erval Grande,Saude humana e servicos sociais,0.03364765193291319
4307302,Erval Seco,Saude humana e servicos sociais,0.03648875937324585
4307401,Esmeralda,Saude humana e servicos sociais,0.02689597758520187
4307450,Esperança do Sul,Saude humana e servicos sociais,0.03179146897111759
4307500,Espumoso,Saude humana e servicos sociais,0.059590359689423854
4307559,Estação,Saude humana e servicos sociais,0.15005594753024362
4307609,Estância Velha,Saude humana e servicos sociais,0.6671299183157142
4307708,Esteio,Saude humana e servicos sociais,1.5654842067045849
4307807,Estrela,Saude humana e servicos sociais,0.5812078120204346
4307815,Estrela Velha,Saude humana e servicos sociais,0.04389243148333379
4307831,Eugênio de Castro,Saude humana e servicos sociais,0.03953073354889692
4307864,Fagundes Varela,Saude humana e servicos sociais,0.1087005492054861
4307906,Farroupilha,Saude humana e servicos sociais,0.27843397795543573
4308003,Faxinal do Soturno,Saude humana e servicos sociais,0.03507773014392362
4308052,Faxinalzinho,Saude humana e servicos sociais,0.03538984227475021
4308078,Fazenda Vilanova,Saude humana e servicos sociais,0.14590344408799097
4308102,Feliz,Saude humana e servicos sociais,0.24426251798712295
4308201,Flores da Cunha,Saude humana e servicos sociais,0.301777360440392
4308300,Fontoura Xavier,Saude humana e servicos sociais,0.05157453325313351
4308409,Formigueiro,Saude humana e servicos sociais,0.025294077757710955
4308433,Forquetinha,Saude humana e servicos sociais,0.12350084981866549
4308458,Fortaleza dos Valos,Saude humana e servicos sociais,0.04335229630244707
4308508,Frederico Westphalen,Saude humana e servicos sociais,0.029691707669094985
4308607,Garibaldi,Saude humana e servicos sociais,0.41494220185930053
4308656,Garruchos,Saude humana e servicos sociais,0.007703918804426355
4308706,Gaurama,Saude humana e servicos sociais,0.06591840908808823
4308805,General Câmara,Saude humana e servicos sociais,0.4308058176322045
4308854,Gentil,Saude humana e servicos sociais,0.0798219885120682
4308904,Getúlio Vargas,Saude humana e servicos sociais,0.09772188646929196
4309001,Giruá,Saude humana e servicos sociais,0.040603094645579776
4309050,Glorinha,Saude humana e servicos sociais,0.16714456268644792
4309100,Gramado,Saude humana e servicos sociais,0.14833039784271698
4309126,Gramado dos Loureiros,Saude humana e servicos sociais,0.03390728741052272
4309159,Gramado Xavier,Saude humana e servicos sociais,0.04506192244739679
4309209,Gravataí,Saude humana e servicos sociais,0.49870480573397247
4309258,Guabiju,Saude humana e servicos sociais,0.06969536686914073
4309308,Guaíba,Saude humana e servicos sociais,0.9946309038971546
4309407,Guaporé,Saude humana e servicos sociais,0.07617828866743152
4309506,Guarani das Missões,Saude humana e servicos sociais,0.03404230439212684
4309555,Harmonia,Saude humana e servicos sociais,0.2621535936467192
4309571,Herveiras,Saude humana e servicos sociais,0.04941998273411516
4309605,Horizontina,Saude humana e servicos sociais,0.03604588309237286
4309654,Hulha Negra,Saude humana e servicos sociais,0.017645237982667667
4309704,Humaitá,Saude humana e servicos sociais,0.044450928209950814
4309753,Ibarama,Saude humana e servicos sociais,0.037235475885523124
4309803,Ibiaçá,Saude humana e servicos sociais,0.06474938797749229
4309902,Ibiraiaras,Saude humana e servicos sociais,0.05152114854411407
4309951,Ibirapuitã,Saude humana e servicos sociais,0.06288945955969698
4310009,Ibirubá,Saude humana e servicos sociais,0.046806586265253934
4310108,Igrejinha,Saude humana e servicos sociais,0.16356004605836447
4310207,Ijuí,Saude humana e servicos sociais,0.03403452274960724
4310306,Ilópolis,Saude humana e servicos sociais,0.06850299682270411
4310330,Imbé,Saude humana e servicos sociais,0.7421797577026571
4310363,Imigrante,Saude humana e servicos sociais,0.1511182669171092
4310405,Independência,Saude humana e servicos sociais,0.07892879482561996
4310413,Inhacorá,Saude humana e servicos sociais,0.06264477966754044
4310439,Ipê,Saude humana e servicos sociais,0.1436458891805284
4310462,Ipiranga do Sul,Saude humana e servicos sociais,0.06661481006328099
4310504,Iraí,Saude humana e servicos sociais,0.022723786390170624
4310538,Itaara,Saude humana e servicos sociais,0.10741500364841103
4310553,Itacurubi,Saude humana e servicos sociais,0.011606421132808652
4310579,Itapuca,Saude humana e servicos sociais,0.06609899949300764
4310603,Itaqui,Saude humana e servicos sociais,0.004365827468227941
4310652,Itati,Saude humana e servicos sociais,0.03855047014143648
4310702,Itatiba do Sul,Saude humana e servicos sociais,0.0435309448884291
4310751,Ivorá,Saude humana e servicos sociais,0.035380663200092755
4310801,Ivoti,Saude humana e servicos sociais,0.46446075469505477
4310850,Jaboticaba,Saude humana e servicos sociais,0.05096942915402449
4310876,Jacuizinho,Saude humana e servicos sociais,0.03889280458851107
4310900,Jacutinga,Saude humana e servicos sociais,0.05453019322691366
4311007,Jaguarão,Saude humana e servicos sociais,0.007271485346486504
4311106,Jaguari,Saude humana e servicos sociais,0.014467404913959104
4311122,Jaquirana,Saude humana e servicos sociais,0.03136628449222292
4311130,Jari,Saude humana e servicos sociais,0.018211833807098416
4311155,Jóia,Saude humana e servicos sociais,0.032629076294025595
4311205,Júlio de Castilhos,Saude humana e servicos sociais,0.026478478762822038
4311239,Lagoa Bonita do Sul,Saude humana e servicos sociais,0.039072631249623895
4311254,Lagoão,Saude humana e servicos sociais,0.03715025095403442
4311270,Lagoa dos Três Cantos,Saude humana e servicos sociais,0.11589075645733693
4311304,Lagoa Vermelha,Saude humana e servicos sociais,0.03851945767167324
4311403,Lajeado,Saude humana e servicos sociais,0.2428158962489588
4311429,Lajeado do Bugre,Saude humana e servicos sociais,0.042552779242682116
4311502,Lavras do Sul,Saude humana e servicos sociais,0.012162899250000515
4311601,Liberato Salzano,Saude humana e servicos sociais,0.036164501572188645
4311627,Lindolfo Collor,Saude humana e servicos sociais,0.36801147632904235
4311643,Linha Nova,Saude humana e servicos sociais,0.2460787884036287
4311700,Machadinho,Saude humana e servicos sociais,0.027432288028901488
4311718,Maçambará,Saude humana e servicos sociais,0.006389421107160804
4311734,Mampituba,Saude humana e servicos sociais,0.02651408751084694
4311759,Manoel Viana,Saude humana e servicos sociais,0.008760254844503051
4311775,Maquiné,Saude humana e servicos sociais,0.051244842535849607
4311791,Maratá,Saude humana e servicos sociais,0.1894818329045979
4311809,Marau,Saude humana e servicos sociais,0.07433038172608236
4311908,Marcelino Ramos,Saude humana e servicos sociais,0.030305995304163755
4311981,Mariana Pimentel,Saude humana e servicos sociais,0.1255902931068877
4312005,Mariano Moro,Saude humana e servicos sociais,0.03973991154851695
4312054,Marques de Souza,Saude humana e servicos sociais,0.10545128317615636
4312104,Mata,Saude humana e servicos sociais,0.015534564772234487
4312153,Mato Leitão,Saude humana e servicos sociais,0.12964135449367312
4312179,Mato Queimado,Saude humana e servicos sociais,0.039203091040915405
4312203,Maximiliano de Almeida,Saude humana e servicos sociais,0.036976604418895644
4312252,Minas do Leão,Saude humana e servicos sociais,0.07071103647916428
4312302,Miraguaí,Saude humana e servicos sociais,0.03368381429806965
4312351,Montauri,Saude humana e servicos sociais,0.08016899504030024
4312377,Monte Alegre dos Campos,Saude humana e servicos sociais,0.044476467841587236
4312385,Monte Belo do Sul,Saude humana e servicos sociais,0.2119341785384508
4312401,Montenegro,Saude humana e servicos sociais,0.2165276894830177
4312427,Mormaço,Saude humana e servicos sociais,0.06315075391679739
4312443,Morrinhos do Sul,Saude humana e servicos sociais,0.03163333739502009
4312450,Morro Redondo,Saude humana e servicos sociais,0.026792552138621483
4312476,Morro Reuter,Saude humana e servicos sociais,0.3507357137334563
4312500,Mostardas,Saude humana e servicos sociais,0.027810572127590503
4312609,Muçum,Saude humana e servicos sociais,0.13726698705605028
4312617,Muitos Capões,Saude humana e servicos sociais,0.03585371867725276
4312625,Muliterno,Saude humana e servicos sociais,0.06016131979100203
4312658,Não-Me-Toque,Saude humana e servicos sociais,0.06882314465941404
4312674,Nicolau Vergueiro,Saude humana e servicos sociais,0.07411236445042421
4312708,Nonoai,Saude humana e servicos sociais,0.02740715093032825
4312757,Nova Alvorada,Saude humana e servicos sociais,0.07394224581639948
4312807,Nova Araçá,Saude humana e servicos sociais,0.09221165729416489
4312906,Nova Bassano,Saude humana e servicos sociais,0.09441809365197869
4312955,Nova Boa Vista,Saude humana e servicos sociais,0.08473741690080754
4313003,Nova Bréscia,Saude humana e servicos sociais,0.09728903904352297
4313011,Nova Candelária,Saude humana e servicos sociais,0.06570986696139085
4313037,Nova Esperança do Sul,Saude humana e servicos sociais,0.017562364577898337
4313060,Nova Hartz,Saude humana e servicos sociais,0.21936146298507955
4313086,Nova Pádua,Saude humana e servicos sociais,0.23004584414731002
4313102,Nova Palma,Saude humana e servicos sociais,0.03322283680829663
4313201,Nova Petrópolis,Saude humana e servicos sociais,0.22136919752147408
4313300,Nova Prata,Saude humana e servicos sociais,0.0919449339878715
4313334,Nova Ramada,Saude humana e servicos sociais,0.039512311230620545
4313359,Nova Roma do Sul,Saude humana e servicos sociais,0.1617645242592363
4313375,Nova Santa Rita,Saude humana e servicos sociais,0.8365491315447939
4313391,Novo Cabrais,Saude humana e servicos sociais,0.03696689404147872
4313409,Novo Hamburgo,Saude humana e servicos sociais,0.5612250938700146
4313425,Novo Machado,Saude humana e servicos sociais,0.03328005907873421
4313441,Novo Tiradentes,Saude humana e servicos sociais,0.04379121822890507
4313466,Novo Xingu,Saude humana e servicos sociais,0.047407269842214446
4313490,Novo Barreiro,Saude humana e servicos sociais,0.05518895742584263
4313508,Osório,Saude humana e servicos sociais,0.052198992983535523
4313607,Paim Filho,Saude humana e servicos sociais,0.03878641954150703
4313656,Palmares do Sul,Saude humana e servicos sociais,0.0637614229320877
4313706,Palmeira das Missões,Saude humana e servicos sociais,0.031137136280808785
4313805,Palmitinho,Saude humana e servicos sociais,0.03572864290770601
4313904,Panambi,Saude humana e servicos sociais,0.04375774569162737
4313953,Pantano Grande,Saude humana e servicos sociais,0.045707154323370566
4314001,Paraí,Saude humana e servicos sociais,0.07729133288253583
4314027,Paraíso do Sul,Saude humana e servicos sociais,0.03416703512345444
4314035,Pareci Novo,Saude humana e servicos sociais,0.3484509466704178
4314050,Parobé,Saude humana e servicos sociais,0.2199175740008088
4314068,Passa Sete,Saude humana e servicos sociais,0.03911127159520389
4314076,Passo do Sobrado,Saude humana e servicos sociais,0.12716795807065104
4314100,Passo Fundo,Saude humana e servicos sociais,0.04337161293849179
4314134,Paulo Bento,Saude humana e servicos sociais,0.082828032957485
4314159,Paverama,Saude humana e servicos sociais,0.1477579872412347
4314209,Pedro Osório,Saude humana e servicos sociais,0.02981195903294762
4314308,Pejuçara,Saude humana e servicos sociais,0.05169222611653995
4314407,Pelotas,Saude humana e servicos sociais,0.022677104385762467
4314423,Picada Café,Saude humana e servicos sociais,0.2386790618451225
4314456,Pinhal,Saude humana e servicos sociais,0.05245763174085841
4314464,Pinhal da Serra,Saude humana e servicos sociais,0.022548966778789904
4314472,Pinhal Grande,Saude humana e servicos sociais,0.029709420868345163
4314498,Pinheirinho do Vale,Saude humana e servicos sociais,0.023609924490770765
4314506,Pinheiro Machado,Saude humana e servicos sociais,0.01455885126237299
4314548,Pinto Bandeira,Saude humana e servicos sociais,0.2793062143561914
4314555,Pirapó,Saude humana e servicos sociais,0.01397536684200806
4314605,Piratini,Saude humana e servicos sociais,0.014438042491713042
4314704,Planalto,Saude humana e servicos sociais,0.026466258379840714
4314753,Poço das Antas,Saude humana e servicos sociais,0.15574168517504777
4314779,Pontão,Saude humana e servicos sociais,0.059277625681739415
4314787,Ponte Preta,Saude humana e servicos sociais,0.06547482828755684
4314803,Portão,Saude humana e servicos sociais,0.5020044826976335
4314902,Porto Alegre,Saude humana e servicos sociais,0.3427855981657898
4315008,Porto Lucena,Saude humana e servicos sociais,0.016107459664922167
4315057,Porto Mauá,Saude humana e servicos sociais,0.021598202941344458
4315073,Porto Vera Cruz,Saude humana e servicos sociais,0.017372154774267116
4315107,Porto Xavier,Saude humana e servicos sociais,0.013537954186836162
4315131,Pouso Novo,Saude humana e servicos sociais,0.06413934236789973
4315149,Presidente Lucena,Saude humana e servicos sociais,0.2796009039985925
4315156,Progresso,Saude humana e servicos sociais,0.05822122417102588
4315172,Protásio Alves,Saude humana e servicos sociais,0.09298477230276933
4315206,Putinga,Saude humana e servicos sociais,0.06410958677730537
4315305,Quaraí,Saude humana e servicos sociais,0.003901951610767759
4315313,Quatro Irmãos,Saude humana e servicos sociais,0.06326803751200188
4315354,Quinze de Novembro,Saude humana e servicos sociais,0.07063754421584108
4315404,Redentora,Saude humana e servicos sociais,0.04254058107380595
4315453,Relvado,Saude humana e servicos sociais,0.07614286157625362
4315503,Restinga Sêca,Saude humana e servicos sociais,0.027397522636982016
4315552,Rio dos Índios,Saude humana e servicos sociais,0.028201933883064877
4315602,Rio Grande,Saude humana e servicos sociais,0.0213228975334272
4315701,Rio Pardo,Saude humana e servicos sociais,0.06513352335683027
4315750,Riozinho,Saude humana e servicos sociais,0.06837170479001527
4315800,Roca Sales,Saude humana e servicos sociais,0.19681026337762245
4315909,Rodeio Bonito,Saude humana e servicos sociais,0.034809983162214175
4315958,Rolador,Saude humana e servicos sociais,0.03386392435847255
4316006,Rolante,Saude humana e servicos sociais,0.08997509553736871
4316105,Ronda Alta,Saude humana e servicos sociais,0.04401607487096416
4316204,Rondinha,Saude humana e servicos sociais,0.05675831676426639
4316303,Roque Gonzales,Saude humana e servicos sociais,0.019301672385364704
4316402,Rosário do Sul,Saude humana e servicos sociais,0.008668473856032961
4316428,Sagrada Família,Saude humana e servicos sociais,0.0423520338044505
4316436,Saldanha Marinho,Saude humana e servicos sociais,0.05588695343740774
4316451,Salto do Jacuí,Saude humana e servicos sociais,0.03153234136498078
4316477,Salvador das Missões,Saude humana e servicos sociais,0.042565803556309324
4316501,Salvador do Sul,Saude humana e servicos sociais,0.21625304984187255
4316600,Sananduva,Saude humana e servicos sociais,0.04505122251439148
4316709,Santa Bárbara do Sul,Saude humana e servicos sociais,0.04263226428692992
4316733,Santa Cecília do Sul,Saude humana e servicos sociais,0.07492383637555042
4316758,Santa Clara do Sul,Saude humana e servicos sociais,0.1583007274504035
4316808,Santa Cruz do Sul,Saude humana e servicos sociais,0.050437834105924395
4316907,Santa Maria,Saude humana e servicos sociais,0.02022668187675277
4316956,Santa Maria do Herval,Saude humana e servicos sociais,0.21126409360188128
4316972,Santa Margarida do Sul,Saude humana e servicos sociais,0.015632044980098715
4317004,Santana da Boa Vista,Saude humana e servicos sociais,0.016424235521278297
4317202,Santa Rosa,Saude humana e servicos sociais,0.032945172794239044
4317251,Santa Tereza,Saude humana e servicos sociais,0.13619309911814015
4317301,Santa Vitória do Palmar,Saude humana e servicos sociais,0.004666839865165997
4317400,Santiago,Saude humana e servicos sociais,0.011570107039438766
4317509,Santo Ângelo,Saude humana e servicos sociais,0.028299326764275573
4317558,Santo Antônio do Palma,Saude humana e servicos sociais,0.0922936904847313
4317608,Santo Antônio da Patrulha,Saude humana e servicos sociais,0.07810379384936116
4317707,Santo Antônio das Missões,Saude humana e servicos sociais,0.013565001793056839
4317756,Santo Antônio do Planalto,Saude humana e servicos sociais,0.09919709195435826
4317806,Santo Augusto,Saude humana e servicos sociais,0.03768322642421299
4317905,Santo Cristo,Saude humana e servicos sociais,0.03367980572720214
4317954,Santo Expedito do Sul,Saude humana e servicos sociais,0.042611408216424305
4318002,São Borja,Saude humana e servicos sociais,0.005623713240825839
